nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 9,Realização de vistorias,5201,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 9,Atendimento pré-hospitalar,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 9,Busca e salvamento,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 9,Combate a incêndios,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 9,Emissão de Alvarás de licença,4974,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 9,Realização de vistorias,4299,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 9,Atendimento pré-hospitalar,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 9,Busca e salvamento,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 9,Combate a incêndios,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 9,Emissão de Alvarás de licença,6999,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 9,Realização de vistorias,4481,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 9,Atendimento pré-hospitalar,760,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 9,Busca e salvamento,453,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 9,Combate a incêndios,786,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 9,Emissão de Alvarás de licença,5208,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 9,Realização de vistorias,3326,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 9,Atendimento pré-hospitalar,680,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 9,Busca e salvamento,358,,,11141074,5726090,5414984
