nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,faixa_etaria,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 7,Pessoa Desaparecida,Maior de Idade,405,119,286,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 7,Pessoa Desaparecida,Menor de Idade,387,253,134,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 7,Pessoa Localizada,Maior de Idade,259,82,177,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 7,Pessoa Localizada,Menor de Idade,264,169,95,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Desaparecida,Maior de Idade,424,144,280,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Desaparecida,Menor de Idade,449,283,166,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Localizada,Maior de Idade,340,101,239,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 7,Pessoa Localizada,Menor de Idade,368,220,148,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Desaparecida,Maior de Idade,388,117,271,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Desaparecida,Menor de Idade,348,203,145,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Localizada,Maior de Idade,341,117,224,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 7,Pessoa Localizada,Menor de Idade,316,169,147,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Desaparecida,Maior de Idade,375,114,261,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Desaparecida,Menor de Idade,445,283,162,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Localizada,Maior de Idade,391,150,241,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 7,Pessoa Localizada,Menor de Idade,395,245,150,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Desaparecida,Maior de Idade,325,109,216,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Desaparecida,Menor de Idade,373,221,152,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Localizada,Maior de Idade,303,118,185,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 7,Pessoa Localizada,Menor de Idade,329,196,133,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Desaparecida,Maior de Idade,387,124,263,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Desaparecida,Menor de Idade,377,208,169,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Localizada,Maior de Idade,327,100,227,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 7,Pessoa Localizada,Menor de Idade,359,191,168,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Desaparecida,Maior de Idade,326,90,236,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Desaparecida,Menor de Idade,399,236,163,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Localizada,Maior de Idade,307,105,202,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 7,Pessoa Localizada,Menor de Idade,319,177,142,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Desaparecida,Maior de Idade,353,113,240,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Desaparecida,Menor de Idade,325,199,126,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Localizada,Maior de Idade,341,128,213,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 7,Pessoa Localizada,Menor de Idade,282,167,115,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Desaparecida,Maior de Idade,350,114,236,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Desaparecida,Menor de Idade,390,253,137,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Localizada,Maior de Idade,335,119,216,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 7,Pessoa Localizada,Menor de Idade,380,227,153,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Desaparecida,Maior de Idade,382,122,260,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Desaparecida,Menor de Idade,401,249,152,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Localizada,Maior de Idade,343,117,226,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-09,Formulário 7,Pessoa Localizada,Menor de Idade,357,214,143,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Desaparecida,Maior de Idade,341,109,232,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Desaparecida,Menor de Idade,371,232,139,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Localizada,Maior de Idade,311,109,202,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 7,Pessoa Localizada,Menor de Idade,301,180,121,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Desaparecida,Maior de Idade,365,114,251,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Desaparecida,Menor de Idade,378,234,144,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Localizada,Maior de Idade,301,118,183,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 7,Pessoa Localizada,Menor de Idade,286,180,106,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Desaparecida,Maior de Idade,390,118,272,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Desaparecida,Menor de Idade,337,208,129,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Localizada,Maior de Idade,421,148,273,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 7,Pessoa Localizada,Menor de Idade,321,206,115,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Desaparecida,Maior de Idade,404,140,264,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Desaparecida,Menor de Idade,435,257,178,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Localizada,Maior de Idade,474,159,315,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 7,Pessoa Localizada,Menor de Idade,383,210,173,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Desaparecida,Maior de Idade,405,120,285,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Desaparecida,Menor de Idade,377,209,168,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Localizada,Maior de Idade,367,121,246,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 7,Pessoa Localizada,Menor de Idade,297,151,146,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Desaparecida,Maior de Idade,396,107,289,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Desaparecida,Menor de Idade,399,215,184,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Localizada,Maior de Idade,881,318,563,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 7,Pessoa Localizada,Menor de Idade,639,397,242,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Desaparecida,Maior de Idade,415,124,291,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Desaparecida,Menor de Idade,380,197,183,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Localizada,Maior de Idade,812,301,511,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 7,Pessoa Localizada,Menor de Idade,322,175,147,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Desaparecida,Maior de Idade,339,86,253,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Desaparecida,Menor de Idade,351,187,164,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Localizada,Maior de Idade,671,242,429,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 7,Pessoa Localizada,Menor de Idade,311,174,137,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Desaparecida,Maior de Idade,335,105,230,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Desaparecida,Menor de Idade,359,208,151,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Localizada,Maior de Idade,657,229,428,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 7,Pessoa Localizada,Menor de Idade,302,163,139,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Desaparecida,Maior de Idade,347,105,242,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Desaparecida,Menor de Idade,322,179,143,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Localizada,Maior de Idade,572,178,394,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-07,Formulário 7,Pessoa Localizada,Menor de Idade,301,178,123,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Desaparecida,Maior de Idade,386,130,256,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Desaparecida,Menor de Idade,378,246,132,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Localizada,Maior de Idade,401,129,272,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-08,Formulário 7,Pessoa Localizada,Menor de Idade,312,198,114,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Desaparecida,Maior de Idade,370,124,246,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Desaparecida,Menor de Idade,336,205,131,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Localizada,Maior de Idade,376,122,254,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-09,Formulário 7,Pessoa Localizada,Menor de Idade,298,176,122,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Desaparecida,Maior de Idade,393,130,263,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Desaparecida,Menor de Idade,351,193,158,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Localizada,Maior de Idade,390,143,247,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-10,Formulário 7,Pessoa Localizada,Menor de Idade,327,191,136,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Desaparecida,Maior de Idade,388,115,273,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Desaparecida,Menor de Idade,426,248,178,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Localizada,Maior de Idade,377,132,245,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-11,Formulário 7,Pessoa Localizada,Menor de Idade,342,213,129,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11167531,5740657,5426874
