nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,agente,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-10,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-11,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-12,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-01,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-02,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-03,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-04,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Polícia Civil,1,0,1,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-05,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-06,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11167531,5740657,5426874
